Article ID,Article Title,User Name,Resolve?,Include,Location of interest,Less interest,Primary data?,Dataset already extracted?,User Note,Title,Journal,Authors
90074640,"Middle to late Holocene fluctuations of C-3 andC(4) vegetation in a Northern New England Salt Marsh, Sprague Marsh, Phippsburg Maine",taniamaxwell7,,FALSE,,USA,FALSE,,,"Middle to late Holocene fluctuations of C-3 andC(4) vegetation in a Northern New England Salt Marsh, Sprague Marsh, Phippsburg Maine",,"Johnson, Beverly J.; Moore, Karen A.; Lehmann, Charlotte; Bohlen, Curtis; Brown, Thomas A."
90074641,"Carbohydrates, carbon and nitrogen in soils of a marine and a brackish marsh as influenced by inundation frequency",taniamaxwell7,,TRUE, Europe,,TRUE,,,"Carbohydrates, carbon and nitrogen in soils of a marine and a brackish marsh as influenced by inundation frequency",,"Spohn, Marie; Giani, Luise"
90074642,Potential Effect of Bioturbation by Burrowing Crabs on Sediment Parameters in Coastal Salt Marshes,taniamaxwell7,,FALSE,, China,FALSE,,,Potential Effect of Bioturbation by Burrowing Crabs on Sediment Parameters in Coastal Salt Marshes,,"Xie, Tian; Dou, Peng; Li, Shanze; Cui, Baoshan; Bai, Junhong; Wang, Qing; Ning, Zhonghua"
90074643,"Soil biochemical measurements from salt marshes of different ages on the Essex coast, UK (2011)",taniamaxwell7,,FALSE,, UK,,TRUE,,"Soil biochemical measurements from salt marshes of different ages on the Essex coast, UK (2011)",,"Burden, A; Garbutt, A; Hughes, S; Oakley, S; Tempest, JA"
90074644,Edaphic characteristics of salt meadow vegetation in the eastern regions of Spain,taniamaxwell7,,FALSE, Europe,,FALSE,,,Edaphic characteristics of salt meadow vegetation in the eastern regions of Spain,,"Boira, H."
90074645,"Effects of vertebrate herbivores on soil processes, plant biomass, litter accumulation and soil elevation changes in a coastal marsh",taniamaxwell7,,FALSE,,USA,FALSE,,,"Effects of vertebrate herbivores on soil processes, plant biomass, litter accumulation and soil elevation changes in a coastal marsh",,"Ford, M.A.; Grace, J.B."
90074647,Ecological zonation of benthic foraminifera in the lower Guadiana Estuary (southeastern Portugal),taniamaxwell7,,FALSE, Europe,,FALSE,,,Ecological zonation of benthic foraminifera in the lower Guadiana Estuary (southeastern Portugal),,"Sarita, Camacho; Delminda, Moura; Simon, Connor; David, Scott; Tomasz, Boski"
90074650,"Rates of elevation change, accretion, and carbon accumulation, and carbon stocks across the three carbon pools",taniamaxwell7,,FALSE,,USA,,TRUE,,"Rates of elevation change, accretion, and carbon accumulation, and carbon stocks across the three carbon pools",,"Poppe, Katrina L; Rybczyk, John M"
90074652,Sea Level-Driven Marsh Migration Results in Rapid Net Loss of Carbon,taniamaxwell7,,FALSE,,USA,TRUE,,,Sea Level-Driven Marsh Migration Results in Rapid Net Loss of Carbon,,"Smith, Alexander J.; Kirwan, Matthew L."
90074654,"Distribution of living benthic foraminifera in relation with environmental variables within the Aiguillon cove (Atlantic coast, France): improving knowledge for paleoecological interpretation",taniamaxwell7,,TRUE, Europe,,FALSE,,,"Distribution of living benthic foraminifera in relation with environmental variables within the Aiguillon cove (Atlantic coast, France): improving knowledge for paleoecological interpretation",,"du Chatelet, Eric Armynot; Degre, Delphine; Sauriau, Pierre-Guy; Debenay, Jean-Pierre"
90074657,Biomass partitioning in an endemic southern African salt marsh species Salicornia tegetaria (Chenopodiaceae),taniamaxwell7,,TRUE, Africa/Middle East,,FALSE,,,Biomass partitioning in an endemic southern African salt marsh species Salicornia tegetaria (Chenopodiaceae),,"Brown, C. E.; Rajkaran, A."
90074658,Blue carbon stocks and exchanges along the California coast,taniamaxwell7,,FALSE,,USA,,TRUE,,Blue carbon stocks and exchanges along the California coast,,"Ward, Melissa A.; Hill, Tessa M.; Souza, Chelsey; Filipczyk, Tessa; Ricart, Aurora M.; Merolla, Sarah; Capece, Lena R.; O'Donnell, Brady C.; Elsmore, Kristen; Oechel, Walter C.; Beheshti, Kathryn M."
90074659,"Distribution and deposition characteristics of carbon and nitrogen in sediments in a semi-closed bay area, southeast China",taniamaxwell7,,FALSE,, China,TRUE,,,"Distribution and deposition characteristics of carbon and nitrogen in sediments in a semi-closed bay area, southeast China",,"Ye, Xiang; Wang, Aijun; Chen, Jian"
90074660,"Δ13C, Δ15N and Corg/Ntotal as tracer for sources of carbon and nitrogen to Yangtze River intertidal zone",taniamaxwell7,,FALSE,, China,TRUE,,,"Δ13C, Δ15N and Corg/Ntotal as tracer for sources of carbon and nitrogen to Yangtze River intertidal zone",,"Feng, H.; Zhang, W.; Yu, L."
90074661,"The distribution of different sulphur fractions in the surficial sediments of the Kerala coast, south west coast of India",taniamaxwell7,,TRUE, Asia,,FALSE,,,"The distribution of different sulphur fractions in the surficial sediments of the Kerala coast, south west coast of India",,"Jacob, B; Chandramohanakumar, N"
90074662,"Distribution and Geochemistry of Arsenic in Sediments of the World's Largest Choked Estuary: the Patos Lagoon, Brazil",taniamaxwell7,,TRUE, Central/South America,,FALSE,,,"Distribution and Geochemistry of Arsenic in Sediments of the World's Largest Choked Estuary: the Patos Lagoon, Brazil",,"Costa, Larissa; Mirlean, Nicolai; Quintana, Guilherme; Adebayo, Segun; Johannesson, Karen"
90074663,Deriving spatial and temporal patterns of coastal marsh aggradation from hurricane storm surge marker beds,taniamaxwell7,,FALSE,,USA,FALSE,,,Deriving spatial and temporal patterns of coastal marsh aggradation from hurricane storm surge marker beds,,"Hodge, Joshua; Williams, Harry"
90074664,A study of indication of trace metal pollution of marine areas by analysis of salt marsh soils,taniamaxwell7,,TRUE, Europe (rare),,FALSE,,,A study of indication of trace metal pollution of marine areas by analysis of salt marsh soils,,"Vestergaard, P."
90074665,Distribution of microbial communities associated with the dominant high marsh plants and sediments of the United States east coast,taniamaxwell7,,FALSE,,USA,FALSE,,,Distribution of microbial communities associated with the dominant high marsh plants and sediments of the United States east coast,,"Blum, LK; Roberts, MS; Garland, JL; Mills, AL"
90074666,Chemical soil properties of reclaimed marsh soil from Zhejiang Province P.R. China,taniamaxwell7,,FALSE,, China,TRUE,,,Chemical soil properties of reclaimed marsh soil from Zhejiang Province P.R. China,,"Iost, Susanne; Landgraf, Dirk; Makeschin, Franz"
90074667,Ecophysiological and chemical studies on Limoniastrum Monopetalum (L.) Boiss,taniamaxwell7,,TRUE, Africa/Middle East,,TRUE,,,Ecophysiological and chemical studies on Limoniastrum Monopetalum (L.) Boiss,,"Salama, H.M.H."
90074668,Organic carbon sequestration and storage in vegetated coastal habitats along the western coast of the Arabian Gulf,taniamaxwell7,,TRUE, Africa/Middle East,,TRUE,,,Organic carbon sequestration and storage in vegetated coastal habitats along the western coast of the Arabian Gulf,,"Cusack, M.; Saderne, V.; Arias-Ortiz, A.; Masque, P.; Krishnakumar, P. K.; Rabaoui, L.; Qurban, M. A.; Qasem, A. M.; Prihartato, P.; Loughland, R. A.; Elyas, A. A.; Duarte, C. M."
90074669,Short- and Long-Term Response of Deteriorating Brackish Marshes and Open-Water Ponds to Sediment Enhancement by Thin-Layer Dredge Disposal,taniamaxwell7,,FALSE,,USA,FALSE,,,Short- and Long-Term Response of Deteriorating Brackish Marshes and Open-Water Ponds to Sediment Enhancement by Thin-Layer Dredge Disposal,,"La Peyre, Megan K.; Gossman, Bryan; Piazza, Bryan P."
90074670,Salt Marshes on Substrate Enriched in Organic Matter: The Case of Ombrogenic Atlantic Salt Marshes,taniamaxwell7,,TRUE, Europe (rare),,TRUE,,,Salt Marshes on Substrate Enriched in Organic Matter: The Case of Ombrogenic Atlantic Salt Marshes,,"Cott, Grace M.; Chapman, Deborah V.; Jansen, Marcel A. K."
90074671,"Seasonal changes in sediment erodibility associated with biostabilization in a subarctic intertidal environment, St. Lawrence Estuary, Canada",taniamaxwell7,,TRUE,North America,,FALSE,,,"Seasonal changes in sediment erodibility associated with biostabilization in a subarctic intertidal environment, St. Lawrence Estuary, Canada",,"Waqas, Atif; Neumeier, Urs; Rochon, Andre"
90074672,Backfilling canals to restore wetlands: empirical results in coastal Louisiana,taniamaxwell7,,FALSE,,USA,FALSE,,,Backfilling canals to restore wetlands: empirical results in coastal Louisiana,,"Turner, R.E.; Lee, J.M.; Neill, C."
90074673,Changes in saltmarsh surface elevation due to variability in evapotranspiration and tidal flooding,taniamaxwell7,,TRUE,North America,,FALSE,,,Changes in saltmarsh surface elevation due to variability in evapotranspiration and tidal flooding,,"Paquette, C.H.; Sundberg, K.L.; Boumans, R.M.J.; Chmura, G.L."
90074674,Kinetics of microbial sulfate reduction in estuarine sediments,taniamaxwell7,,FALSE, Europe,,FALSE,,,Kinetics of microbial sulfate reduction in estuarine sediments,,"Pallud, C; Van Cappellen, P"
90074675,Carbon Sequestration and Sediment Accretion in San Francisco Bay Tidal Wetlands,taniamaxwell7,,FALSE,,USA,FALSE,,,Carbon Sequestration and Sediment Accretion in San Francisco Bay Tidal Wetlands,,"Callaway, John C.; Borgnis, Evyan L.; Turner, R. Eugene; Milan, Charles S."
90074676,Zonation of the staphylinid fauna in a salt marsh of the North Sea coast in Schleswig-Holstein (northern Germany),taniamaxwell7,,FALSE, Europe,,FALSE,,,Zonation of the staphylinid fauna in a salt marsh of the North Sea coast in Schleswig-Holstein (northern Germany),,"Irmler, Ulrich; Heller, Kai"
90074677,"Factors controlling the distribution of metals in intertidal mudflat sediments of Vaitarna estuary, North Maharashtra coast, India",taniamaxwell7,,TRUE, Asia,,FALSE,,,"Factors controlling the distribution of metals in intertidal mudflat sediments of Vaitarna estuary, North Maharashtra coast, India",,"Volvoikar, Samida P.; Nayak, G. N."
90074678,"Nutrients, microbial community structure and functional gene abundance of rhizosphere and bulk soils of halophytes",taniamaxwell7,,TRUE, Asia,,FALSE,,,"Nutrients, microbial community structure and functional gene abundance of rhizosphere and bulk soils of halophytes",,"Chaudhary, Doongar R.; Gautam, Ritesh K.; Yousuf, Basit; Mishra, Avinash; Jha, Bhavanath"
90074679,Evaluation of nekton use and habitat characteristics of restored Louisiana marsh,taniamaxwell7,,FALSE,,USA,FALSE,,,Evaluation of nekton use and habitat characteristics of restored Louisiana marsh,,"Thom, CSB; La Peyre, MKG; Nyman, JA"
90074680,Soil Algal Abundance in a Subtropical Saltmarsh After Surface Restoration,taniamaxwell7,,FALSE,, Australia,FALSE,,,Soil Algal Abundance in a Subtropical Saltmarsh After Surface Restoration,,"Green, Joanne; Reichelt-Brushett, Amanda; Brushett, Don; Squires, Peter; Brooks, Lyndon; Jacobs, Surrey"
90074681,SOIL CHARACTERISTICS OF 4 JUNCUS-ROEMERIANUS POPULATIONS IN MISSISSIPPI,taniamaxwell7,,FALSE,,USA,FALSE,,,SOIL CHARACTERISTICS OF 4 JUNCUS-ROEMERIANUS POPULATIONS IN MISSISSIPPI,,"ELEUTERIUS, LN; CALDWELL, JD"
90074682,"Secondary productivity of macrobenthos in intertidal flat of Luoyuan Bay, Fujian Province of East China",taniamaxwell7,,FALSE,, China,FALSE,,,"Secondary productivity of macrobenthos in intertidal flat of Luoyuan Bay, Fujian Province of East China",,"Du, Yong-fen; Gao, Shu; Yu, Zi-shan; Wang, Dan-dan; Ran, Qi"
90074683,Spatiotemporal Distribution Characteristics of Soil Organic Carbon in Newborn Coastal Wetlands of the Yellow River Delta Estuary,taniamaxwell7,,FALSE,, China,TRUE,,,Spatiotemporal Distribution Characteristics of Soil Organic Carbon in Newborn Coastal Wetlands of the Yellow River Delta Estuary,,"Yu, Junbao; Dong, Hongfang; Li, Yunzhao; Wu, Huifeng; Guan, Bo; Gao, Yongjun; Zhou, Di; Wang, Yongli"
90074684,Mangrove expansion in the Gulf of Mexico with climate change: Implications for wetland health and resistance to rising sea levels,taniamaxwell7,,FALSE,,USA,FALSE,,,Mangrove expansion in the Gulf of Mexico with climate change: Implications for wetland health and resistance to rising sea levels,,"Comeaux, Rebecca S.; Allison, Mead A.; Bianchi, Thomas S."
90074686,"Soil-geomorphology relationships and landscape evolution in a southwestern Atlantic tidal salt marsh in Patagonia, Argentina",taniamaxwell7,,TRUE, Central/South America,,TRUE,,,"Soil-geomorphology relationships and landscape evolution in a southwestern Atlantic tidal salt marsh in Patagonia, Argentina",,"Rios, Ileana; Jose Bouza, Pablo; Bortolus, Alejandro; del Pilar Alvarez, Maria"
90074688,Fifteen years of vegetation and soil development after brackish-water marsh creation,taniamaxwell7,,FALSE,,USA,TRUE,,,Fifteen years of vegetation and soil development after brackish-water marsh creation,,"Craft, C.; Broome, S.; Campbell, C."
90074691,"Effects of vegetation and hydrological conditions on the profile characteristics of TN, TP and OM in coastal salt marshes in northern Jiangsu Province",taniamaxwell7,,FALSE,, China,TRUE,,,"Effects of vegetation and hydrological conditions on the profile characteristics of TN, TP and OM in coastal salt marshes in northern Jiangsu Province",,"Zhong, C.-Q.; Wang, J.-X.; Xing, W.; Zhang, W.-K."
90074692,Exotic Spartina alterniflora Loisel. Invasion significantly shifts soil bacterial communities with the successional gradient of saltmarsh in eastern China,taniamaxwell7,,FALSE,, China,FALSE,,,Exotic Spartina alterniflora Loisel. Invasion significantly shifts soil bacterial communities with the successional gradient of saltmarsh in eastern China,,"Yang, Wen; Cai, Andong; Wang, Jinsong; Luo, Yiqi; Cheng, Xiaoli; An, Shuqing"
90074693,Influence of agricultural system transition on trace element contamination in salt marsh and seagrass sediments from a coastal Ramsar site,taniamaxwell7,,TRUE, Central/South America,,FALSE,,,Influence of agricultural system transition on trace element contamination in salt marsh and seagrass sediments from a coastal Ramsar site,,"Cuellar-Martinez, Tomasa; Ruiz-Fernandez, Ana Carolina; Sanchez-Cabeza, Joan-Albert; Perez-Bernal, Libia Hascibe; Sandoval-Gil, Jose Miguel"
90074694,Carbon accumulation in Bay of Fundy salt marshes: Implications for restoration of reclaimed marshes,taniamaxwell7,,TRUE,North America,,TRUE,,,Carbon accumulation in Bay of Fundy salt marshes: Implications for restoration of reclaimed marshes,,"Connor, R.F.; Chmura, G.L.; Beecher, C.B."
90074695,Zonation of ground beetles (Coleoptera : Carabidae) and spiders (Araneida) in salt marshes at the North and the Baltic Sea and the impact of the predicted sea level increase,taniamaxwell7,,FALSE, Europe,,FALSE,,,Zonation of ground beetles (Coleoptera : Carabidae) and spiders (Araneida) in salt marshes at the North and the Baltic Sea and the impact of the predicted sea level increase,,"Irmler, U; Heller, K; Meyer, H; Reinke, HD"
90074696,Derivation of a grain-size proxy to aid the modelling and prediction of radionuclide activity in salt marshes and mud flats of the eastern Irish Sea,taniamaxwell7,,TRUE, Europe,,FALSE,,,Derivation of a grain-size proxy to aid the modelling and prediction of radionuclide activity in salt marshes and mud flats of the eastern Irish Sea,,"Clifton, J.; McDonald, P.; Plater, A.; Oldfield, F."
90074697,Isotopic Variation of Macroinvertebrates and Their Sources of Organic Matter Along an Estuarine Gradient,taniamaxwell7,,TRUE, Asia,,FALSE,,,Isotopic Variation of Macroinvertebrates and Their Sources of Organic Matter Along an Estuarine Gradient,,"Kim, Changseong; Kang, Hee Yoon; Lee, Young-Jae; Yun, Sung-Gyu; Kang, Chang-Keun"
90074698,Epibenthic invertebrates of natural and constructed marshes of San Diego Bay,taniamaxwell7,,FALSE,North America,,FALSE,,,Epibenthic invertebrates of natural and constructed marshes of San Diego Bay,,"Scatolini, S.R.; Zedler, J.B."
90074699,Refractory organic matter in coastal salt marshes-effect on C sequestration calculations,taniamaxwell7,,FALSE,,USA,TRUE,,,Refractory organic matter in coastal salt marshes-effect on C sequestration calculations,,"Leorri, Eduardo; Zimmerman, Andrew R.; Mitra, Siddhartha; Christian, Robert R.; Fatela, Francisco; Mallinson, David J."
90074700,"Microbial processes linked to soil organic matter in a restored and natural coastal wetland in Barataria Bay, Louisiana",taniamaxwell7,,FALSE,,USA,TRUE,,,"Microbial processes linked to soil organic matter in a restored and natural coastal wetland in Barataria Bay, Louisiana",,"Wood, S. E.; White, J. R.; Armbruster, C. K."
90074701,The labyrinth of nutrient cycles and buffers in wetlands: Results based on research in the Camargue (southern France),taniamaxwell7,,TRUE, Europe,,FALSE,,,The labyrinth of nutrient cycles and buffers in wetlands: Results based on research in the Camargue (southern France),,"Golterman, HL"
90074702,EFFECT OF EDAPHIC FACTORS ON THE VEGETATION ZONATION IN SOME LITTORAL AND INLAND SALT MARSHES OF EGYPT,taniamaxwell7,,TRUE, Africa/Middle East,,TRUE,,,EFFECT OF EDAPHIC FACTORS ON THE VEGETATION ZONATION IN SOME LITTORAL AND INLAND SALT MARSHES OF EGYPT,,"Shawky, Ramadan"
90074703,"Ditching and Ditch-Plugging in New England Salt Marshes: Effects on Hydrology, Elevation, and Soil Characteristics",taniamaxwell7,,FALSE,,USA,FALSE,,,"Ditching and Ditch-Plugging in New England Salt Marshes: Effects on Hydrology, Elevation, and Soil Characteristics",,"Vincent, Robert E.; Burdick, David M.; Dionne, Michele"
